Date,BVR_mean_RDOsat_percent_13,BVR_mean_EXOChla_ugL_1.5,BVR_mean_EXOfDOM_QSU_1.5,BVR_mean_EXOTemp_C_1.5,BVR_mean_EXODOsat_percent_1.5,BVR_mean_schmidt_stability,mean_ShortwaveRadiationUp_Average_W_m2,mean_AirTemp_C_Average,mean_WindSpeed_Average_m_s,sum_Rain_Total_mm
2022-10-09,0,7.314097215,12.94805556,15.19343056,69.97111111,3.248136984,207.9144514,10.50952972,2.142991667,0
2022-10-10,0,7.041748252,13.13132867,15.01372727,75.15951049,2.796351825,204.5105507,12.41932204,2.796107639,0
2022-10-11,0,7.180359741,12.94899281,14.75428777,73.33664063,2.369447821,170.7204618,13.77795494,1.781417361,0
2022-10-12,0,8.437832182,13.12818182,14.6914965,76.04972028,2.270111921,115.7989528,16.20574919,1.980457639,6.604
2022-10-13,0,10.08430555,13.35541667,15.04997917,82.41520833,2.566400948,84.70922639,18.35668056,2.761163194,1.524
2022-10-14,0,8.321478944,13.06204225,14.89133099,78.02760563,2.318151905,187.5170847,14.00537651,1.80780625,0
2022-10-15,0,7.860139839,13.10846154,14.93867832,81.86944056,2.582401883,171.1330146,15.93343137,1.615385417,0
2022-10-16,0,7.721418468,13.23312057,15.24841135,86.63631206,3.135243025,61.12509167,17.30440652,1.529132639,12.192
2022-10-17,0,8.330070423,13.48732394,15.27883803,88.29169014,2.927791475,108.1575451,15.48350431,1.74681875,1.016
2022-10-18,17.45275511,5.507552448,11.95538462,14.02834965,81.18342657,0.388550957,139.4716736,7.307304206,2.76258125,0
2022-10-19,74.72500785,6.242394366,10.7178169,12.66260563,74.99922535,0.235919707,99.47815833,7.267718733,1.998204861,0
2022-10-20,69.79497229,6.810769231,11.10923611,11.90401389,71.94944444,0.342599231,176.5536799,9.471065817,1.79184375,0
2022-10-21,65.97689021,6.680486111,11.63118056,11.72227778,73.98722222,0.398935836,175.4666181,11.5933397,1.75315,0
2022-10-22,55.74998597,7.518263889,11.73145833,11.79427083,76.29118056,0.676168102,173.0482688,12.6230796,1.817655556,0
2022-10-23,45.70009382,8.054965028,12.43335664,12.21523077,80.19608392,1.462834043,173.074534,13.56880147,2.049472917,0
2022-10-24,39.51517674,9.561366906,13.83228571,12.33694286,79.13162791,1.765643384,170.6271069,16.10309103,2.054238889,0
2022-10-25,35.78687007,7.462847229,12.95493056,12.18057639,77.27215278,1.37140073,160.4389764,15.67151433,1.661663194,0
2022-10-26,35.43301104,6.928251769,12.30153846,13.16532867,87.07706294,2.716109212,107.2934965,16.34341317,2.10533125,2.286
2022-10-27,32.84232319,8.174680844,13.08133803,13.02333803,89.11859155,2.131905553,171.3851653,14.29327924,2.965560417,0
2022-10-28,28.24812875,8.528055563,12.64430556,12.29432639,84.36388889,0.954945185,131.0268368,12.39814678,1.31000625,0
2022-10-29,23.05400521,8.649366169,12.72363636,12.35076224,85.28083916,1.024925152,105.2909194,13.65065198,1.109718056,0
2022-10-30,16.51318285,8.543262426,12.63457746,12.25838028,83.56443662,0.84451244,80.15884653,13.72989547,0.9236875,0
2022-10-31,6.803034764,8.50328672,12.6093007,12.28665035,82.6420979,0.88268253,16.39918889,14.31440047,0.984606944,8.128
2022-11-01,1.272314792,9.94297873,12.80174825,12.91126573,92.5706993,1.358755252,105.8398375,16.01053321,2.452949306,0
2022-11-02,0.298366028,10.07475524,13.45298611,12.8125,88.81451389,1.537126707,67.42239097,14.97413323,1.96785,0.508
2022-11-03,0.014877375,11.09202798,13.71076923,12.87860839,91.79251748,1.672053741,133.3213604,15.25671472,1.426980556,0
2022-11-04,0,9.837482503,14.01840278,12.9316875,88.934375,1.839454371,133.130066,18.05015707,1.321575,0
2022-11-05,0,8.102253521,13.10538462,13.08353147,87.58573427,2.22411768,50.43462361,20.22186743,2.730678472,1.778
2022-11-06,0,10.42416667,13.31833333,13.67764583,93.07444444,3.632449374,35.03566667,20.18920139,2.008267361,17.272
2022-11-07,0,11.36000001,13.47230769,14.85474126,97.43965035,6.595432282,110.4275201,20.17192369,2.377875,0.254
2022-11-08,0,9.797304965,13.85397163,14.88139007,96.0593617,6.591317764,156.6766583,14.98908827,1.939691667,0
2022-11-09,0,7.811258734,13.51881119,13.54421678,84.80377622,2.728116591,154.0493694,11.36863087,0.835759028,0
2022-11-10,0,7.694545441,13.45671329,13.10108392,82.26839161,1.845524324,77.32612847,15.29518581,1.411395833,4.572
2022-11-11,0,7.039436613,13.39091549,13.30824648,80.87943662,1.663645845,21.10332153,19.54562498,2.2042875,65.532
2022-11-12,0,6.766643378,13.9027972,14.06813986,88.38195804,2.957084562,96.38387639,17.17329337,2.351748611,0
2022-11-13,70.4569514,4.508472222,13.59048611,12.91278472,84.86013889,-0.008244413,150.3850083,4.633585417,4.238715278,0
2022-11-14,78.59579674,5.150694451,13.90222222,11.4770625,78.23340278,0.528812404,137.0210729,3.889166172,0.895961806,0
2022-11-15,71.66389611,3.967847222,14.03888889,10.61940278,74.44381944,0.172003481,10.78136111,3.704625,0.171647222,20.066
2022-11-16,80.15090056,2.951319444,13.96194444,10.01333333,76.90736111,-0.006768045,132.8148306,7.116476456,0.922805556,0
2022-11-17,84.90127583,3.077832168,14.1165035,9.156433531,81.43391608,0.00872746,134.4201604,1.965047917,1.977264583,0
2022-11-18,84.53807542,3.257708333,14.31777778,8.442458285,83.31305556,0.197614975,131.0611396,4.28832074,1.153907639,0
2022-11-19,83.78459889,3.252638889,14.44611111,7.961784708,84.19055556,0.106944114,136.872925,5.511251389,2.187970139,0
2022-11-20,89.9045234,2.464825175,14.48671329,6.821895105,86.25552448,-0.005866874,142.1503458,1.9994375,3.993195833,0
2022-11-21,88.90536,3.160902778,14.74715278,6.140506944,86.09854167,0.090887942,138.2264021,2.585121841,1.509657639,0
2022-11-22,88.31792333,2.915915493,14.74795775,6.114225352,86.68028169,0.14856428,136.3250208,6.587452602,2.342841667,0
2022-11-23,89.52402076,3.140422535,14.72056338,6.252471831,88.15887324,0.177516384,134.9383938,9.319550106,3.146121528,0
2022-11-24,87.91441792,3.278888889,14.81243056,5.993631944,86.73138889,0.103734885,131.7201215,8.887951608,1.9846125,0
2022-11-25,91.57114438,2.92027972,14.6727972,6.138342657,88.22538462,0.011105009,83.53430972,12.6456218,2.74986875,0
2022-11-26,92.89889563,3.547291667,14.708125,6.324916667,90.19055556,0.104769853,105.5969424,9.822994011,2.230525694,0
2022-11-27,90.86084806,3.351111111,14.67513889,6.264375,88.73659722,0.093356835,27.65298264,11.58258115,1.773772222,3.048
2022-11-28,94.37478389,3.239230769,14.63566434,6.588356643,90.74916031,0.013030923,97.76718403,10.33866574,2.141834028,0
2022-11-29,93.52226361,4.527692308,14.75384615,6.582181818,90.56132867,0.074109042,120.734991,8.248745178,1.868325,0
2022-11-30,93.41701479,4.137986111,14.54159722,6.677986111,90.95680556,0.056619372,49.33546597,11.56309279,2.490163889,12.192
2022-12-01,95.57446326,3.735138889,14.63951389,6.194659722,92.04861111,0.023135625,113.7496236,3.499407639,1.389398611,0
2022-12-02,94.34314882,4.821041674,14.83201389,5.840138889,91.53965278,0.067790208,99.50764931,5.610295913,2.043175694,0
2022-12-03,94.39870028,4.301388889,14.63034722,5.922138889,91.84284722,0.046689156,34.71376806,12.17502271,1.7077125,8.128
2022-12-04,96.31175833,4.564545455,14.64692308,5.784433566,93.37503497,0.042493453,83.43787361,4.699813889,2.870781944,0
2022-12-05,95.45797063,5.952847215,14.74395833,5.487055556,92.60243056,0.05179306,61.11065278,3.540584722,1.639644444,0
2022-12-06,94.93260444,5.436111125,14.93527778,5.385215278,91.72833333,0.047198286,15.40923611,8.391098829,1.180422917,17.272
2022-12-07,94.22594806,6.479361695,14.54907801,5.798702128,93.64723404,0.159799577,25.87945417,13.21329348,1.605025,6.35
2022-12-08,93.77470632,5.865140852,14.52986014,6.057111888,93.75818182,0.204264788,38.07132292,11.55946944,1.752763889,4.826
2022-12-09,93.17452458,4.414722222,14.56861111,5.831659722,92.20090278,0.136550145,33.83963819,6.769276389,1.088332639,3.302
2022-12-10,92.08835021,4.848041958,14.58230769,5.867692308,92.34181818,0.12602699,37.48179306,4.682220833,0.9815875,1.27
2022-12-11,91.19813792,5.315714293,14.51442857,6.036792857,93.72864286,0.091987446,76.72155208,5.957526389,1.376322222,0.254
2022-12-12,97.98205389,6.279930077,14.66083916,6.032132867,95.31986014,0.043831572,113.7375743,5.722225694,2.885758333,0
2022-12-13,96.83498354,8.367222222,14.43930556,5.954958333,94.59138889,0.063320388,42.39433958,1.700293056,1.2252875,0
2022-12-14,95.73868854,7.515734266,14.49503497,5.662167832,93.55244755,0.05580926,38.42903611,1.446191667,1.306297222,8.382
2022-12-15,95.82957361,6.600352127,14.59272727,5.381832168,93.08006993,0.023476986,,1.148573611,1.873074306,18.796
2022-12-16,96.29548507,4.586567172,14.28164179,5.210440299,93.14065041,0.021284844,,3.885272222,1.805527083,0
2022-12-17,96.78359826,3.216971831,14.12605634,5.021549296,93.32408451,0.018126979,,3.384273611,1.679,0
2022-12-18,96.96108118,3.263263889,14.22131944,4.616756944,93.1975,0.005832556,,0.467328472,1.917910417,0
2022-12-19,96.35488514,3.383402778,14.30541667,3.944944444,92.830625,-0.002764081,,0.044448611,2.268682639,0
2022-12-20,95.31688639,3.939090909,14.37622378,3.720356643,92.8527972,-0.001412893,,-0.549076389,1.293922222,0
2022-12-21,90.74719035,5.608611111,14.451875,3.494798611,93.51395833,0.039993231,,1.370318056,1.308240278,0
2022-12-22,91.71055903,4.254513889,14.38909722,3.649479167,93.72541667,-0.002776414,,1.917115278,2.073375,30.734
2022-12-23,97.17006688,3.223888889,14.383125,3.141416667,93.31708333,-0.017446585,,-6.665227083,3.549617361,0.762
2022-12-24,95.55648819,2.399513889,14.49402778,1.2885,91.80555556,-0.001637187,,-12.57971597,3.091981944,0
2022-12-25,94.85507076,2.602167832,14.56538462,0.704153846,92.20482517,0.107918464,,-6.379774306,3.310259722,0
2022-12-26,91.97499972,3.151328671,14.66685315,1.068216783,93.62146853,0.361176886,,-3.71480625,1.887643056,0
2022-12-27,81.70272951,5.143916084,14.76832168,1.333293706,94.82006993,0.297264385,,-0.400547917,1.921374306,0
2022-12-28,71.59750653,5.789436627,14.81077465,1.614823944,95.45183099,0.243207664,,0.850647222,1.929920833,0
2022-12-29,62.21512813,6.321830993,14.8734507,1.873577465,96.07471831,0.194023724,,5.69015744,2.281977778,0
2022-12-30,58.63496771,5.776597222,14.87194444,2.122861111,96.38006944,0.14038561,,9.168846539,1.937345139,0
2022-12-31,52.1001409,6.543286713,14.82300699,2.261174825,96.70832168,0.156210915,,11.14780208,1.20176875,7.366
2023-01-01,50.16848667,4.918380296,14.54692308,2.392118881,96.73188811,0.1343303,,11.32543571,2.013708333,0
2023-01-02,74.27840667,3.518510638,14.25361702,2.649141844,97.17702128,0.024749636,,12.65102708,1.767386806,0
2023-01-03,99.47603021,4.528333333,14.09041667,3.171423611,97.70131944,0.007599542,,13.59304653,2.056739583,0.508
2023-01-04,100.7665626,5.004583347,13.99569444,3.587465278,98.20340278,-0.011304815,,12.81058042,1.837475,1.778
2023-01-05,102.6977458,4.977622385,14.01160839,3.916818182,99.53447552,-0.00307403,,10.65913358,2.127364583,0
2023-01-06,104.3550924,4.226267606,14.03823944,4.214598592,100.7380282,0.000305253,,6.211600694,2.163015278,0
2023-01-07,103.9170549,4.876319444,14.02659722,4.184215278,100.8611111,0.001535137,,4.030092078,1.86505625,0
2023-01-08,102.6742896,5.910486118,14.02020833,4.099611111,100.5298611,0.000556438,,-0.101106944,0.819879861,0
2023-01-09,103.0390931,4.379580413,14.02965035,3.912685315,99.50699301,-0.001588746,,4.246418056,3.481435417,10.414
2023-01-10,101.7842299,5.013263882,14.16333333,3.671965278,99.02638889,-0.006916628,,3.342057378,2.143484028,0
2023-01-11,100.467172,6.009305549,14.1525,3.563826389,98.88020833,0.021297484,,3.82379375,1.559995833,0
2023-01-12,99.51752174,6.053846133,14.14566434,3.78586014,99.10440559,-0.004920633,,7.322457956,1.484739583,15.494
2023-01-13,102.1952167,4.030699301,14.12559441,3.999902098,98.77804196,0.000361338,,5.348080761,4.425617361,2.794
2023-01-14,101.47645,3.222377622,14.15916084,3.606965035,97.41202797,0.001101744,,-0.313034722,6.266194444,0
2023-01-15,99.28864174,3.100559441,14.24461538,2.78041958,96.02076923,-0.00498684,,0.336696528,5.156176389,0
2023-01-16,95.73634764,3.351678322,14.3534965,2.417321678,95.83167832,0.117398308,,5.355841233,2.120690972,0
2023-01-17,97.8155491,3.465174825,14.39090909,2.733286713,96.2834965,0.059598811,,9.505055878,1.812196528,6.604
2023-01-18,99.76968271,3.151702128,14.37652482,3.231851064,96.93567376,-0.009238724,,12.24602361,2.3114625,0
2023-01-19,98.96949417,3.505208333,14.3625,3.67825,97.55902778,0.004127059,,10.96306709,1.669189583,1.016
2023-01-20,100.3644986,2.923566434,14.3465035,3.827468531,97.04769231,-0.000233989,,6.470554861,2.556597222,0
2023-01-21,99.21296597,3.225902778,14.45083333,3.737541667,97.11555556,0.005123863,,1.162395139,2.129549306,0
2023-01-22,96.99317146,3.607152778,14.51041667,3.721458333,97.25347222,0.033502948,,1.369054861,1.259920139,2.032
2023-01-23,99.29345958,3.176293706,14.47328671,3.627391608,96.38678322,0.000134734,,3.295203472,2.270777083,0.762
2023-01-24,98.59492091,3.16971831,14.44309859,3.3255,95.98288732,0.008798996,189.1623981,3.653295185,2.223775994,0
2023-01-25,97.42029049,3.684652778,14.37652778,3.515944444,96.56666667,0.032751593,16.23065625,3.41843125,1.606229167,15.494
2023-01-26,99.10671583,3.321258741,14.30433566,3.387965035,95.81804196,-0.002339287,64.74875417,4.214134722,2.603374306,0
2023-01-27,98.20949396,3.486388889,14.30208333,3.239861111,96.00986111,0.005744071,152.5945618,1.503079861,1.654111806,0
2023-01-28,98.52083826,3.560416667,14.27715278,3.1633125,96.46111111,0.021509843,145.2833833,5.862345139,1.913395833,0
2023-01-29,98.03051208,4.332638889,14.21666667,3.470944444,97.30125,0.074603185,31.26739722,4.745808333,1.165373611,3.302
2023-01-30,98.15847438,4.581736111,14.16673611,3.723388889,98.09125,0.001342206,74.14543958,9.970005556,1.498260417,0
2023-01-31,99.74706632,4.715416667,14.13444444,3.9905,98.36159722,-0.002113586,22.20470347,9.448634722,1.333425,3.048
2023-02-01,99.91477868,4.557342657,14.06678322,4.167622378,98.62370629,0.000626932,69.20655278,3.140907639,0.959586111,5.588
2023-02-02,100.2412256,4.877801418,13.99595745,4.261021277,99.03276596,0.002068471,52.12862778,3.389129861,0.509873611,2.286
2023-02-03,101.7302486,3.799305556,13.95715278,3.941979167,97.89576389,-0.000924369,166.2553889,-0.48319375,2.733039583,0
2023-02-04,98.54348965,4.465972222,13.989375,3.375055556,97.08006944,0.007788705,162.2613264,-3.361119444,1.665836806,0
2023-02-05,98.04536917,4.851056338,13.97683099,3.358830986,97.38190141,0.068556978,126.9084938,3.66603416,1.793129167,0
2023-02-06,101.1914851,3.979225352,13.79232394,3.74365493,98.13577465,0.002207371,163.8886924,7.79032151,2.949398611,0
2023-02-07,99.78205785,4.491527778,13.62520833,4.0770625,99.3325,-0.000961644,141.8355017,6.16152745,1.501879083,0
2023-02-08,101.3797365,4.311388889,13.50722222,4.544951389,100.3739583,0.018929738,97.2416625,13.68609093,1.753850694,0
2023-02-09,99.42420201,4.877622371,13.43160839,4.810356643,100.8167133,0.080362426,39.51324583,14.59241667,2.755942361,0
2023-02-10,104.6311646,3.940694444,13.281875,5.479243056,101.3932639,0.022771433,144.8491854,11.14419608,3.321497222,0
2023-02-11,101.9025638,4.160559441,13.11181818,5.874748252,101.8476224,0.115900271,129.0965306,6.738375,2.545367361,0
2023-02-12,101.7105368,4.674265734,13.14258741,5.685286713,100.574965,0.07195042,22.15344861,2.465644444,3.679130556,43.688
2023-02-13,101.9811507,4.0025,13.08645833,5.334743056,98.48069444,0.009260469,106.5554743,7.929547222,3.661728472,0
2023-02-14,98.43452472,4.399930556,13.09916667,5.346861111,98.54791667,0.113445693,159.7518972,10.32867559,1.814229167,0
2023-02-15,95.84657542,4.901188804,13.17608392,5.39658042,98.7727972,0.134403606,149.7661042,12.76371319,1.702740278,0
2023-02-16,95.67801875,4.616363636,12.96237762,6.35713986,101.1326573,0.632075548,86.82606736,14.89195069,2.380620833,0.762
2023-02-17,100.5371403,4.290833333,12.78854167,6.9841875,101.319375,0.562061465,120.0899056,8.597896528,3.271948611,13.716
2023-02-18,99.7108275,3.905416667,12.7275,6.643472222,98.80541667,0.254258212,184.0197597,1.205153472,2.905289583,0
2023-02-19,95.10007278,4.529375007,12.85652778,6.412208333,98.11368056,0.221021159,175.3579111,7.028352083,2.500375,0
2023-02-20,100.0770138,4.17727272,12.7727972,6.770167832,98.94132867,0.021566011,77.84530347,10.63265833,2.2250375,0
2023-02-21,100.0674663,3.788680556,12.621875,7.298784722,99.85291667,0.147644149,182.5786896,13.37960139,2.325039583,0
2023-02-22,95.78080993,4.251338028,12.62338028,7.418246479,99.24492958,0.330809322,113.0583681,12.64377847,2.08456875,0
2023-02-23,95.04419701,4.039791667,12.47215278,8.273249986,101.3217361,0.742731343,91.12016111,17.05112861,2.072713194,0
2023-02-24,95.71655514,3.582587413,12.37,8.902552476,101.6883217,0.519672106,162.8244479,13.08952847,2.711075,0
2023-02-25,88.63727938,4.037801418,12.46957447,8.365354582,99.63276596,0.515260479,34.59222361,3.694025694,1.247501389,5.334
2023-02-26,84.66899701,3.242253521,12.36943662,8.532281725,99.925,0.339673857,181.1800924,9.191877778,2.042160417,0
2023-02-27,87.3626166,3.246293706,12.4806993,8.349076909,97.91125874,0.476260728,66.50525972,8.416003472,1.825700694,5.588
2023-02-28,99.57427007,2.578819444,12.28729167,8.831298632,98.67611111,0.243385776,199.4949007,15.50801173,2.795011111,0
2023-03-01,93.59215354,3.022638889,12.35520833,8.839805549,98.10958333,0.428878978,139.4462583,10.11315208,1.609556944,0
2023-03-02,89.89442979,2.571538462,12.19034965,9.587230776,100.5843357,0.854085754,64.26807569,13.00776806,2.015729167,1.778
2023-03-03,89.33399882,2.669861111,12.388125,9.115576375,96.89895833,0.630612675,12.90919236,7.155872917,1.94478125,19.812
2023-03-04,99.02790118,2.198819444,12.27673611,8.987062521,96.07597222,0.046094049,219.4668604,8.989283762,3.397759722,0
2023-03-05,95.77793333,2.104375,12.05930556,9.462736076,97.84326389,0.887537373,220.6928625,8.608692361,2.009353472,0
2023-03-06,89.16701389,2.596056338,12.21992958,9.321591528,98.05035211,0.923523817,211.1573861,11.14104167,1.714950694,0
2023-03-07,99.63898708,2.232394366,11.93760563,9.96832393,99.67014085,0.1959283,226.0061389,12.56508723,3.516152778,0
2023-03-08,100.5677013,2.296944444,11.97618056,9.734854201,98.67465278,0.147335638,223.424166,6.756247222,4.71581875,0
2023-03-09,93.00573556,2.633829787,11.93390071,9.722411355,98.92829787,0.989908216,213.9158104,8.369065889,2.245434028,0
2023-03-10,92.71150896,3.014125874,12.14146853,9.418580392,98.43958042,0.629415675,56.21412083,6.923420833,1.710021528,1.778
2023-03-11,100.8830535,2.859027778,12.123125,8.888493035,96.8225,0.047842862,142.4026076,2.873009028,2.995910417,0
2023-03-12,96.86718382,3.327430556,12.18722222,8.492069431,95.91805556,0.138735342,27.96576597,-0.585339583,1.356635417,0
2023-03-13,95.97060021,3.240625,12.23986111,8.098458326,94.79395833,0.119495514,113.4646049,3.403088889,1.748946528,6.096
2023-03-14,99.12851799,3.110833333,12.24958333,7.425236111,94.61194444,0.013303439,176.1863104,-0.380477778,2.792085417,0
2023-03-15,99.47401507,2.998521127,12.16,6.815422535,95.11549296,0.022188555,246.3195813,2.841135417,3.662579167,0
2023-03-16,97.35245319,3.592638889,12.128125,6.882340278,96.52027778,0.226096658,223.165059,10.00452431,1.810910417,0
2023-03-17,94.71523653,4.08028169,12.18239437,6.98215493,97.05957746,0.348175305,80.0751,10.42835972,2.237913889,0
2023-03-18,102.8517542,3.367816901,12.0028169,7.358978873,98.29330986,0.038356296,236.7184069,5.469313194,2.792472917,0
2023-03-19,103.0393931,3.474930556,11.90576389,7.23975,98.75909722,0.043281182,252.5275319,-0.487061806,3.075801389,0
2023-03-20,98.98001833,3.914326241,11.7448227,7.391652496,100.132695,0.65393853,255.5297812,1.436222917,2.226359722,0
2023-03-21,97.91858775,5.76445254,11.07474453,7.15740146,101.5325,0.494156372,244.3485208,8.021022917,1.988820139,0
2023-03-22,100.3485378,7.029507014,10.58887324,7.535732373,105.9080282,0.91619485,93.86574722,10.54440417,0.984347917,0
2023-03-23,98.80052729,6.668680576,10.33784721,8.687388931,109.0263194,2.443999578,165.2578931,17.73040388,1.781054167,0
2023-03-24,98.09914681,7.427847222,10.13409719,10.25095139,111.2734722,5.225248382,170.2833875,19.6655226,2.350113194,0
2023-03-25,97.47447556,10.09930553,10.49861111,9.344631938,109.4965278,3.426937122,115.0311618,13.29920214,2.098726389,3.048
2023-03-26,97.45601493,7.851760556,10.15753521,10.84778169,110.2338028,6.156341773,247.1508965,15.21001925,2.295347917,0
2023-03-27,96.10089486,7.852676085,10.09415494,11.79988732,112.013662,8.772093851,199.8986188,16.32857007,1.686484722,0
2023-03-28,95.39812021,8.671888098,9.943356601,12.00341958,110.0734266,8.406455113,103.3898153,11.18699306,2.787471528,0
2023-03-29,94.74302889,7.008732387,9.753943655,12.11343662,110.3619014,9.067613777,259.5832583,9.533459028,2.011544444,0
2023-03-30,92.51740924,6.8875,9.850972236,11.94059028,110.3684722,8.812491258,233.334841,10.33001547,1.597348611,0
2023-03-31,90.77928139,9.039790224,10.3884722,11.23590278,111.9538194,6.795787418,75.88061528,11.2549865,2.087704167,8.89
2023-04-01,88.67015507,7.627323951,9.987746423,12.07954225,110.4230282,7.582418466,221.9119146,18.25286501,3.301128472,9.652
2023-04-02,85.9711291,7.054755245,9.720769224,12.04913287,106.4800699,6.065170001,253.0627201,8.211075694,3.247923611,0
2023-04-03,86.6721609,8.427972035,10.12645838,11.72133333,108.3625,6.550821798,175.1414174,12.95540464,2.513204167,0
2023-04-04,84.08815813,8.24909725,10.23618054,12.14321528,110.9678472,7.576448065,258.7910688,19.36578615,1.594831944,0
2023-04-05,81.75498688,6.826993014,10.23692308,13.39488112,113.9796503,11.08491936,219.2023326,22.06074787,2.785736806,0
2023-04-06,79.72813715,6.268531483,10.02727275,15.50840559,116.2534965,19.59118632,162.3662639,22.5297618,2.369820139,0
2023-04-07,77.92370479,7.643541674,10.12361108,15.69477778,113.7233333,17.79845278,37.94914583,8.862226389,2.645684028,7.112
2023-04-08,73.70356868,8.104825203,11.37727273,13.65602098,115.4606993,11.80799194,71.78934167,6.732277083,1.239113889,0
2023-04-09,68.39639847,5.220833333,10.80229166,13.095,110.5040972,9.93575618,288.2564299,7.837247917,1.273003472,0
2023-04-10,68.25645008,4.548461538,10.33426571,13.13334965,110.1215267,9.978716494,290.1392229,9.269879861,1.556621528,0
2023-04-11,64.94497472,3.968531469,9.670139839,14.01523776,111.7863636,12.62161161,287.9570264,14.73560026,1.961080556,0
2023-04-12,63.64361708,3.701458333,9.332777819,14.9075625,112.0995139,15.59144534,281.0856771,18.45116565,2.310996528,0
2023-04-13,59.07874417,4.149374993,9.515486042,15.30177083,114.1484722,16.41467425,282.0603931,19.90072735,1.840711111,0
2023-04-14,56.21774049,4.224444444,9.577569396,15.69877778,115.4329861,17.48309473,165.2609667,16.90220139,1.555725,12.446
2023-04-15,52.17560507,4.293191489,9.279858142,16.76765957,114.9707092,29.68041079,217.4547986,17.96865972,1.438045833,0.254
2023-04-16,46.36673778,5.103216783,9.793356643,16.74247552,118.199021,29.18412074,137.7117236,18.43269444,2.091976389,8.89
2023-04-17,47.21368424,4.256338028,9.288661894,16.67361268,109.5980986,24.08913936,232.1285153,13.31409028,2.488591667,0
2023-04-18,41.27490792,4.598819444,9.32534725,16.00876389,107.6603472,19.30548856,296.8060188,16.74275,2.4224375,0
2023-04-19,35.03650194,5.657902105,9.561678287,15.974,108.5406294,24.54874221,282.2923993,18.98728042,1.698532639,0
2023-04-20,32.87657889,5.342986111,9.472013903,16.95800694,111.2042361,28.65777577,278.4754507,22.23584172,1.921228472,0
2023-04-21,27.27419542,5.434405594,9.556223839,17.5886014,112.9269231,31.12412409,284.728566,21.32041787,2.357566667,0
2023-04-22,24.07261576,6.839444424,9.542638875,17.69702083,110.5179167,29.93541115,92.791525,13.75498611,2.067705556,11.684
2023-04-23,20.30796446,5.705454545,9.296853182,17.33070629,106.926014,26.04025952,249.9202785,11.60499653,2.676015278,0
2023-04-24,13.28357922,4.621608392,9.223706217,17.07639161,106.7865734,24.54099814,294.9687174,10.30049355,2.202848611,0
2023-04-25,9.430201278,5.51328672,9.734825154,16.28204196,106.5765734,21.189664,229.8987215,9.331640972,1.590785417,0
2023-04-26,1.403692701,5.806028369,9.905886376,15.87046099,107.2984397,19.22917923,174.8464396,12.39708826,1.527484028,0
2023-04-27,0.073665194,6.205244755,10.00272716,15.70167832,106.9935664,18.01522453,153.4427799,14.42395262,1.759110417,19.05
2023-04-28,0,5.581328671,10.05881117,15.67433566,104.7330769,17.73285553,76.86786667,14.89875853,1.384438889,37.338
2023-04-29,0.011330583,4.138169014,10.01225352,15.91735211,105.1276761,20.6868588,229.1095729,17.85914657,1.246805556,0
2023-04-30,0,3.235211268,9.676971803,16.91503521,105.9926761,23.64821802,129.5000813,15.32879167,2.004969444,5.334
2023-05-01,0,2.867832168,10.00307683,15.9408951,99.99146853,17.77000468,87.55841181,9.909408333,2.173983333,0.254
2023-05-02,0,2.675874126,10.50622378,15.09027972,98.82881119,12.72015794,291.1197076,12.80681181,2.760606944,0
2023-05-03,0,2.846388889,10.75590278,14.47766667,98.11020833,8.906189333,176.8575097,9.357451389,2.222511111,0
2023-05-04,0,2.793680556,10.75756944,14.19690278,98.09770833,9.079614616,298.2142437,11.68178611,2.800946528,0
2023-05-05,0,4.694722208,10.92840278,14.41714583,101.0147222,11.83163474,316.8114618,13.87201454,1.480202083,0
2023-05-06,0,6.46964788,11.1158042,14.85655245,105.5773427,14.40625035,309.7033472,17.70370735,1.214318056,0
2023-05-07,0,5.353125,10.81666666,16.162,108.3194444,23.21788113,172.5135889,19.45054548,1.737432639,1.778
2023-05-08,0,3.991048951,10.55405592,17.23282517,109.0176224,28.90591844,254.8305556,21.57477778,1.662309722,0
2023-05-09,0,5.226928579,10.64800003,18.26853571,111.8803571,35.46275284,226.8112278,19.74891667,1.897993056,5.08
2023-05-10,0,7.327777792,11.811875,17.86361806,117.1517361,33.57786321,305.4221632,16.42666667,1.369131944,0
2023-05-11,0,5.596083902,11.81699301,18.61101399,115.0927273,36.35887126,305.7178333,18.38417361,1.333657639,0
2023-05-12,0,3.358958333,11.31659722,19.6056875,113.2281944,42.14944536,198.2017285,20.09611806,1.258314583,0
2023-05-13,0,3.347847222,11.9854861,19.70711111,116.6167361,48.07429168,192.3069688,21.76693056,1.314723611,1.27
2023-05-14,0,2.675,11.77673611,20.28166667,118.0988194,49.72629931,293.2915944,19.56806944,1.287719444,0.254
2023-05-15,0,2.725874126,12.01356643,20.49957343,118.5402098,47.56581794,61.88677917,15.65450694,0.702975,2.54
2023-05-16,0,3.844375,11.10652777,20.89484722,110.4997917,46.25124953,150.1260403,18.95307639,0.978499306,12.954
2023-05-17,0,2.612867133,10.25377627,21.54251049,108.5258741,48.6445964,285.0335653,18.19194444,2.536738889,0
2023-05-18,0,2.60352518,12.22328671,20.1177972,115.2686014,40.44801781,194.8169458,15.35364583,1.2658,0
2023-05-19,0,3.293216783,11.284375,20.1510625,107.9753472,38.33667578,205.6274806,16.18836806,0.965111806,0
